stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
762112929,,Ulveraker terminal,,59.6792870,5.4828340,,,0,
762112930,,Valevåg ferjekai,,59.7005270,5.4717660,,,0,
762112931,,Vestvik,,59.6218950,5.4085210,,,0,
762112932,,Vestvik,,59.6218530,5.4083120,,,0,
762112933,,Vigdarheim kryss,,59.5032500,5.3428220,,,0,
762112934,,Vikse skule,,59.4981160,5.2996580,,,0,
762112935,,Vikse skule snuplass,,59.4981230,5.2989670,,,0,
762112936,,Våga kai,,59.5403020,5.4503700,,,0,
762112937,,Våga kai,,59.5403210,5.4501560,,,0,
762112938,,Vågedal kryss,,59.5007670,5.3123100,,,0,
762112939,,Vågedal kryss,,59.5006870,5.3124070,,,0,
762112940,,Ørevik skule,,59.6620100,5.4510720,,,0,
762112941,,Ørevik skule,,59.6619950,5.4514110,,,0,
762112942,,Øvre Våga nord,,59.5458760,5.4452160,,,0,
762112943,,Hestegjære,,62.4845110,6.5416690,,,0,
762112944,,Hide,,62.2768150,5.5520950,,,0,
762112945,,Hildre byggefelt,,62.6069790,6.3497010,,,0,
762112946,,Hinnåa,,63.3573930,7.9404690,,,0,
762112947,,Hjertvik,,62.7857970,6.8784530,,,0,
762112948,,Hoff,,62.4967540,6.2124710,,,0,
762112949,,Hoff øst,,62.4979130,6.2165770,,,0,
762112950,,Hoffseidet,,62.5021870,6.2313700,,,0,
762112951,,Hofset i Ulstein,,62.3441170,5.8488940,,,0,
762112954,,Hol,,62.8033770,7.1719580,,,0,
762112956,,Hole,,62.5148560,7.7647850,,,0,
762112957,,Hollingsholm,,62.7796660,6.9874910,,,0,
762112958,,Holm,,62.6774930,7.5614000,,,0,
762112959,,Honningsøy,,63.0736070,7.4973740,,,0,
762112962,,Horsgård,,62.7149580,7.6170320,,,0,
762112963,,Hoset,,63.0205820,7.5145680,,,0,
762112964,,Hottranklakken,,63.5180200,7.9574340,,,0,
762112965,,Hovden,,62.3474470,5.9708170,,,0,
762112966,,Hulvågen,,63.0151330,7.3401540,,,0,
762112967,,Hundeidvika ferjekai,,62.3713610,6.4244090,,,0,
762112968,,Huse,,62.7722470,6.4583550,,,0,
762112969,,Husøykrysset,,63.0853750,7.7700950,,,0,
762112971,,Høgskolen i Molde,,62.7359050,7.1088640,,,0,
762112972,,Hølevegen Halvardsrema,,62.5055650,6.0426570,,,0,
762112973,,Høljenes,,62.5483530,7.7202860,,,0,
762112974,,Hønebukta,,63.1068860,7.7357740,,,0,
762112975,,Høyvika,,62.4954530,6.4586460,,,0,
762112976,,Håvikmyrane Brattvåg,,62.5826680,6.4517820,,,0,
762112977,,Indergård,,62.8906340,7.6790330,,,0,
762112978,,Indre Holmen,,62.6087590,7.5445990,,,0,
762112979,,Indre Slemmå,,62.6884340,7.6137580,,,0,
762112980,,Indre Tokle,,62.5779440,7.7807750,,,0,
762112981,,Indreseter,,63.1585630,8.1673910,,,0,
762112982,,Indrevik,,62.4661500,6.6482240,,,0,
762112983,,Indrevik øst,,62.4664860,6.6532220,,,0,
762112984,,Innfjorden skole,,62.4933880,7.5592290,,,0,
762112985,,Innlandet Sundbåten,,63.1078640,7.7377330,,,0,
762112986,,Innselset,,62.0621070,5.8943830,,,0,
762112987,,Innsmøla skole,,63.3280540,8.0518940,,,0,
762112988,,Innvik,,62.4966870,6.5666880,,,0,
762112989,,Jarnes,,62.3916420,6.5417000,,,0,
762112990,,Jendem 1,,62.7867050,7.0131650,,,0,
762112993,,Kalland,,63.3214610,8.5683760,,,0,
762112994,,Kanestraum ferjekai,,63.0529330,8.1247810,,,0,
762112995,,Karihola,,63.1262460,7.7115510,,,0,
762112997,,Kavli,,62.5791010,7.8419460,,,0,
762112998,,Kilsti,,62.2562620,7.1468930,,,0,
762112999,,Kiperviktorget,,62.4714820,6.1601040,,,0,
762113000,,Kiperviktorget nedre,,62.4712400,6.1601270,,,0,
762113001,,Kirkelandet Sundbåten,,63.1116600,7.7335640,,,0,
762113002,,Kjelbotn,,62.5735760,7.0972290,,,0,
762113003,,Kjerstad ved ferjekai,,62.6168100,6.2194410,,,0,
762113004,,Kjølset,,62.5970590,7.3341990,,,0,
762113005,,Kjørsvikbugen,,63.4111090,8.7275470,,,0,
762113006,,Kjørvika,,62.5136860,6.2914770,,,0,
762113007,,Klakkavågen,,63.3725200,7.8820120,,,0,
762113008,,Kleiva,,62.6928490,6.3793160,,,0,
762113009,,Kleiva,,62.2232740,7.1564200,,,0,
762113010,,Klipra øst,,62.4715380,6.1814840,,,0,
762113011,,Knausen,,62.7441570,7.2139150,,,0,
762113012,,Meland kyrkje,,60.5404510,5.1915460,,,0,
762113013,,Meland kyrkje,,60.5403630,5.1916840,,,0,
762113014,,Smugleitet fv. 244,,60.5384140,5.1095120,,,0,
762113015,,Smugleitet fv. 244,,60.5385170,5.1095540,,,0,
762113016,,Amland kryss,,59.9789160,5.4239320,,,0,
762113017,,Amland kryss,,59.9790230,5.4239380,,,0,
762113018,,Bruntveit båtkai,,60.0380020,5.4362050,,,0,
762113019,,Eldholm snuplass,,60.0763470,5.3942180,,,0,
762113020,,Epland,,59.9624520,5.5112100,,,0,
762113021,,Epland,,59.9622690,5.5110510,,,0,
762113022,,Eredalen,,60.0188060,5.5065420,,,0,
762113023,,Eredalen,,60.0184210,5.5058820,,,0,
762113024,,Espevik kryss,,59.9395140,5.6194630,,,0,
762113025,,Espevik kryss,,59.9393880,5.6191000,,,0,
762113026,,Flygansvær kryss,,60.0123250,5.3667490,,,0,
762113027,,Flygansvær kryss,,60.0124210,5.3669360,,,0,
762113028,,Flygansvær kryss,,60.0122760,5.3662870,,,0,
762113029,,Flygansvær snuplass,,60.0152400,5.3534470,,,0,
762113030,,Frøkedal kryss,,60.0211300,5.3825720,,,0,
762113031,,Frøkedal kryss,,60.0210270,5.3824930,,,0,
762113032,,Gjelland kryss,,60.0309260,5.4343640,,,0,
762113033,,Gjelland kryss,,60.0310360,5.4345500,,,0,
762113035,,Gjøvåg snuplass,,60.0572970,5.3649110,,,0,
762113036,,Haukefør,,60.0208700,5.4019940,,,0,
762113037,,Haukefør,,60.0206910,5.4026780,,,0,
762113038,,Hillesvik snuplass,,59.9669950,5.4344860,,,0,
762113039,,Hodnanes,,59.8898280,5.5582540,,,0,
762113040,,Hodnanes ferjekai,,59.8900550,5.5581870,,,0,
762113041,,Hopsund snuplass,,60.0721930,5.4256070,,,0,
762113042,,Hopsund kryss,,60.0597230,5.4141570,,,0,
762113043,,Hopsund kryss,,60.0597990,5.4143820,,,0,
762113044,,Høviskland sør,,59.9702720,5.4922790,,,0,
762113045,,Håland,,59.9774890,5.4123930,,,0,
762113046,,Håland,,59.9773860,5.4123500,,,0,
762113047,,Kaldafoss kryss,,60.0584370,5.3734150,,,0,
762113048,,Kaldafoss kryss,,60.0584340,5.3735410,,,0,
762113049,,Kaldafoss snuplass,,60.0740050,5.3612900,,,0,
762113050,,Kattanesløo,,60.0608250,5.6477670,,,0,
762113051,,Kleppe kryss,,59.9684490,5.4704200,,,0,
762113052,,Kleppe kryss,,59.9683880,5.4704990,,,0,
762113053,,Kløv,,59.9834630,5.5774220,,,0,
762113054,,Kåstad kryss,,59.9419780,5.5218190,,,0,
762113055,,Kåstad kryss,,59.9418330,5.5217980,,,0,
762113056,,Kåstad snuplass,,59.9533500,5.5619660,,,0,
762113057,,Landrøyo kryss,,59.9800910,5.4016900,,,0,
762113058,,Landrøyo kryss,,59.9801100,5.4014550,,,0,
762113059,,Lønnshaugen,,60.0533750,5.6153820,,,0,
762113060,,Lønnshaugen,,60.0531690,5.6154380,,,0,
762113061,,Malkenes båtkai,,60.0773700,5.6877410,,,0,
762113062,,Neshamn,,59.9471050,5.4853590,,,0,
762113063,,Neshamn,,59.9471280,5.4855180,,,0,
762113064,,Neshamn snuplass,,59.9416660,5.4809550,,,0,
762113065,,Nymark kryss,,60.0133090,5.6940670,,,0,
762113066,,Nymark kryss,,60.0132940,5.6938180,,,0,
762113067,,Onarheim kai,,59.9521480,5.6349110,,,0,
762113068,,Onarheim kai,,59.9522630,5.6348090,,,0,
762113069,,Onarheim nord,,59.9503780,5.6243400,,,0,
762113070,,Onarheim skule,,59.9484710,5.6288160,,,0,
762113071,,Onarheim sør,,59.9509050,5.6270280,,,0,
762113072,,Reksteren skule,,60.0491680,5.4283690,,,0,
762113073,,Reksteren skule,,60.0491750,5.4285840,,,0,
762113074,,Skorpo kryss,,59.9209180,5.5955970,,,0,
762113075,,Skorpo kryss,,59.9209820,5.5954290,,,0,
762113076,,Skår kai,,60.0498430,5.4286910,,,0,
762113077,,Skår kai,,60.0497970,5.4286070,,,0,
762113078,,Solheim kryss,,59.9766120,5.5845310,,,0,
762113079,,Storesæther kryss,,59.9555240,5.6189420,,,0,
762113080,,Søreid kryss,,59.9898410,5.4934530,,,0,
762113081,,Søreid kryss,,59.9899020,5.4936980,,,0,
762113082,,Tysnes skule,,60.0412250,5.5384530,,,0,
762113083,,Uggdal skule,,60.0123830,5.5080640,,,0,
762113084,,Uggdalsdalen sør,,60.0009610,5.5289010,,,0,
762113085,,Uggdalsdalen vest,,60.0077360,5.5055930,,,0,
762113086,,Vermedal,,59.9782140,5.5669890,,,0,
762113087,,Vevatne,,60.0378490,5.6728940,,,0,
762113088,,Vevatne,,60.0377920,5.6727200,,,0,
762113089,,Våge kai,,60.0463960,5.5238680,,,0,
762113090,,Våge kai,,60.0464170,5.5241280,,,0,
762113091,,Våge kai,,60.0467560,5.5241810,,,0,
762113092,,Windsor kryss,,60.0408130,5.5210140,,,0,
762113093,,Windsor kryss,,60.0407070,5.5204320,,,0,
762113094,,Økland,,59.9347840,5.5284300,,,0,
762113095,,Økland,,59.9347230,5.5281670,,,0,
762113096,,Øyero,,59.9928440,5.5397280,,,0,
762113097,,Åsvåg kryss,,60.0196760,5.3941520,,,0,
762113098,,Åsvåg kryss,,60.0196080,5.3946260,,,0,
762113099,,Vikebø sør,,60.5596540,5.0540050,,,0,
762113100,,Berget,,60.4058760,6.7318060,,,0,
762113101,,Bu terminal,,60.4694750,6.8352380,,,0,
762113102,,Dalesvingen,,60.3661380,6.6787990,,,0,
762113103,,Hauso skule,,60.3782160,6.6442110,,,0,
762113104,,Hauso skule,,60.3789520,6.6441760,,,0,
762113105,,Kinsarvik kai,,60.3759960,6.7194610,,,0,
762113107,,Kinsarvik kai,,60.3760600,6.7191200,,,0,
762113108,,Kinsarvik skule,,60.3742600,6.7193470,,,0,
762113109,,Indre Jåstad nord,,60.3471490,6.6272570,,,0,
762113110,,Indre Jåstad nord,,60.3462180,6.6274510,,,0,
762113111,,Indre Jåstad sør,,60.3418050,6.6263220,,,0,
762113112,,Indre Jåstad sør,,60.3420180,6.6261260,,,0,
762113113,,Kvalvik aust,,60.3739780,6.4593070,,,0,
762113114,,Kvalvik aust,,60.3734930,6.4584920,,,0,
762113115,,Lofthus båtkai,,60.3241460,6.6583080,,,0,
762113117,,Lote aust,,60.4291000,6.5529750,,,0,
762113118,,Lote aust,,60.4290430,6.5532520,,,0,
762113119,,Lote vest,,60.4219320,6.5423220,,,0,
762113120,,Lote vest,,60.4221040,6.5423630,,,0,
762113121,,Nå Auto,,60.2549320,6.5725870,,,0,
762113122,,Nå Auto,,60.2545810,6.5721440,,,0,
762113123,,Selsvik,,60.2845690,6.6234540,,,0,
762113124,,Selsvik,,60.2845500,6.6237630,,,0,
762113125,,Skjelnes,,60.2002260,6.5953990,,,0,
762113126,,Tveit,,60.3640210,6.6753050,,,0,
762113127,,Tveit,,60.3642880,6.6756850,,,0,
762113128,,Ullensvang kyrkje,,60.3184700,6.6552370,,,0,
762113129,,Ullensvang kyrkje,,60.3190040,6.6554160,,,0,
762113130,,Utne kai,,60.4240500,6.6217700,,,0,
762113131,,Utne kai,,60.4241900,6.6214700,,,0,
762113133,,Vines aust,,60.4194110,6.5365900,,,0,
762113134,,Vines aust,,60.4194720,6.5363490,,,0,
762113135,,Ytre Jåstad,,60.3595920,6.6293440,,,0,
762113136,,Ytre Jåstad,,60.3599970,6.6299680,,,0,
762113141,,Hjeltnes gartnarskule,,60.5616950,6.9271400,,,0,
762113142,,Hjeltnes snuplass,,60.5634350,6.9264450,,,0,
762113146,,Rondestveit snuplass,,60.5449260,6.9277940,,,0,
762113151,,Ulvik sentrum,,60.5678250,6.9141380,,,0,
762113152,,Ulvik Strand hotel,,60.5709720,6.9236810,,,0,
762113153,,Ulvik Strand hotel,,60.5709800,6.9241360,,,0,
762113154,,Ulvik Ulvik hotel,,60.5684740,6.9189690,,,0,
762113155,,Ulvik Ulvik hotel,,60.5685580,6.9196930,,,0,
762113158,,Dale sentrum,,60.5903820,5.8221000,,,0,
762113159,,Dale skule,,60.5912700,5.8193820,,,0,
762113160,,Dalseid,,60.6120680,5.8319770,,,0,
762113161,,Dalseid,,60.6126140,5.8357990,,,0,
762113162,,Dalseid,,60.6131940,5.8329630,,,0,
762113163,,Dalseid,,60.6133000,5.8332270,,,0,
762113164,,Eide Bråtet,,60.7395670,5.7986140,,,0,
762113165,,Eide Bråtet,,60.7394450,5.7986630,,,0,
762113166,,Eidslandet,,60.7346650,5.7968820,,,0,
762113167,,Eikemo,,60.7663650,5.8277380,,,0,
762113168,,Eikemo,,60.7661060,5.8274870,,,0,
762113169,,Eksingedalen skule,,60.7894630,6.1140910,,,0,
762113170,,Eksingedalen skule,,60.7894020,6.1142990,,,0,
762113171,,Fjellanger kryss,,60.7870100,6.0423230,,,0,
762113172,,Fjellanger kryss,,60.7868690,6.0425010,,,0,
762113173,,Flatekval Osen,,60.7876170,5.9677180,,,0,
762113174,,Flatekval Osen,,60.7875790,5.9679420,,,0,
762113175,,Geitabotnen,,60.6366350,5.8093480,,,0,
762113176,,Geitabotnen,,60.6368330,5.8094010,,,0,
762113177,,Gullbrå snuplass,,60.8293530,6.2702260,,,0,
762113178,,Hesjedal snuplass,,60.6928750,5.7822570,,,0,
762113179,,Kjenes,,60.4542050,5.7270690,,,0,
762113180,,Lavik,,60.7798390,6.0264280,,,0,
762113181,,Lavik,,60.7796820,6.0263320,,,0,
762113182,,Lid gamle skule,,60.5712360,5.9520960,,,0,
762113183,,Lid gamle skule,,60.5711780,5.9519180,,,0,
762113184,,Modalstunnelen sør,,60.7841380,5.8384040,,,0,
762113185,,Modalstunnelen sør,,60.7844390,5.8385940,,,0,
762113187,,Nese Sprakhaug,,60.7861520,5.9313550,,,0,
762113188,,Nese Sprakhaug,,60.7860680,5.9315470,,,0,
762113189,,Nese Stien,,60.7842370,5.9418670,,,0,
762113190,,Nese Stien,,60.7841260,5.9417670,,,0,
762113191,,Rødland snuplass,,60.5418090,6.0500050,,,0,
762113192,,Sandvik vest,,60.4563290,5.6775470,,,0,
762113193,,Stamnes kai,,60.6635090,5.7481650,,,0,
762113194,,Stamnes kai,,60.6637990,5.7482630,,,0,
762113195,,Stamnes skule,,60.6648750,5.7728950,,,0,
762113196,,Stamnes skule,,60.6653900,5.7726600,,,0,
762113197,,Vaksdal senter,,60.4767190,5.7422780,,,0,
762113198,,Yksendal kryss,,60.7821460,6.0527680,,,0,
762113199,,Yksendal kryss,,60.7820510,6.0529420,,,0,
762113200,,Øyane,,60.6781880,5.7953020,,,0,
762113201,,Alvheim kryss,,60.5946350,4.8353710,,,0,
762113202,,Alvheim skule,,60.5924300,4.8220370,,,0,
762113203,,Alvheim veg sør,,60.5948520,4.8337160,,,0,
762113204,,Alvheim veg sør,,60.5947840,4.8326100,,,0,
762113205,,Bakken skule,,60.6539690,4.7966750,,,0,
762113206,,Bakken skule,,60.6538090,4.7968240,,,0,
762113207,,Blomvåg snuplass,,60.5288730,4.8742840,,,0,
762113208,,Blomvåg terminal,,60.5365030,4.8782570,,,0,
762113209,,Blomvåg gravplass,,60.5329740,4.8752570,,,0,
762113210,,Blomvåg gravplass,,60.5322190,4.8758280,,,0,
762113211,,Dåvøy kryss,,60.5912480,4.8242550,,,0,
762113212,,Dåvøy kryss,,60.5911450,4.8243240,,,0,
762113213,,Hellesøy båtkai,,60.6618080,4.7904660,,,0,
762113214,,Hellesøy båtkai,,60.6619110,4.7902700,,,0,
762113215,,Herdlevær snuplass,,60.5663910,4.8091280,,,0,
762113216,,Hernar båtkai,,60.6870380,4.7441130,,,0,
762113217,,Hjelme kryss,,60.6408230,4.8029670,,,0,
762113218,,Hjelme kryss,,60.6407170,4.8033100,,,0,
762113219,,Hjelme kyrkje,,60.6480600,4.7986180,,,0,
762113220,,Hjelme kyrkje,,60.6482660,4.7989210,,,0,
762113221,,Kulo Breivik skule,,60.5696370,4.8389590,,,0,
762113222,,Kulo Breivik skule,,60.5695460,4.8389880,,,0,
762113223,,Lyngøy båtkai,,60.6674650,4.7470490,,,0,
762113224,,Nordøysund båtkai,,60.7151760,4.7293390,,,0,
762113225,,Raudhammaren,,60.5021320,4.9191600,,,0,
762113226,,Sanden båtkai,,60.7014430,4.7466820,,,0,
762113227,,Sauøy,,60.5899310,4.8514790,,,0,
762113228,,Stegavika,,60.4656720,4.9566830,,,0,
762113229,,Sture kryss oljeterminalen,,60.6103480,4.8255330,,,0,
762113230,,Sulo båtkai,,60.7119370,4.7354760,,,0,
762113231,,Svellingen kryss,,60.6560940,4.7973870,,,0,
762113232,,Svellingen kryss,,60.6560210,4.7976520,,,0,
762113233,,Søre Sæle butikk,,60.5285000,4.8972280,,,0,
762113234,,Søre Sæle butikk,,60.5288350,4.8972580,,,0,
762113235,,Tjeldstø terminal,,60.5895200,4.8388280,,,0,
762113236,,Toftøy skule,,60.4804150,4.9452090,,,0,
762113237,,Toftøy skule,,60.4813230,4.9449670,,,0,
762113238,,Toftøy fotballbanen,,60.4832500,4.9482430,,,0,
762113239,,Toftøy fotballbanen,,60.4840130,4.9484390,,,0,
762113240,,Toftøydalen nord,,60.4861300,4.9439300,,,0,
762113241,,Toftøydalen nord,,60.4861150,4.9437490,,,0,
762113242,,Torsvik kryss,,60.4895320,4.9458730,,,0,
762113243,,Torsvik kryss,,60.4900970,4.9457470,,,0,
762113244,,Øygarden ungdomsskule,,60.5165330,4.9097400,,,0,
762113245,,Modalstunnelen,,60.8165470,5.8272930,,,0,
762113246,,Almeland kryss,,60.6710280,6.5099080,,,0,
762113247,,Almeland kryss,,60.6713140,6.5092270,,,0,
762113248,,AMFI Voss,,60.6292570,6.4341550,,,0,
762113249,,Arnetveit kryss,,60.7683750,6.4502390,,,0,
762113250,,Arnetveit kryss,,60.7684900,6.4500830,,,0,
762113251,,Bjørgavegen 150,,60.6125370,6.5149850,,,0,
762113252,,Bjørgavegen 150,,60.6126210,6.5151250,,,0,
762113253,,Bjørkelidvegen 31,,60.6369670,6.4351880,,,0,
762113254,,Bordalsvegen 3,,60.6285210,6.4304470,,,0,
762113255,,Bordalsvegen 3,,60.6284220,6.4304360,,,0,
762113256,,Brandset kryss,,60.8076740,6.6663580,,,0,
762113257,,Brandset kryss,,60.8078350,6.6680190,,,0,
762113258,,Brekkesvingen,,60.6270140,6.3805570,,,0,
762113259,,Brekkhus snuplass,,60.7348330,6.1643380,,,0,
762113260,,Brynaflaten kryss Industrivegen,,60.6318470,6.4442080,,,0,
762113261,,Bulken skule,,60.6282580,6.3168390,,,0,
762113262,,Bulken skule,,60.6281470,6.3168480,,,0,
762113263,,Bø fv. 307,,60.6427540,6.4903580,,,0,
762113264,,Bø fv. 307,,60.6426510,6.4910620,,,0,
762113265,,Bø fv. 312,,60.6262210,6.3237010,,,0,
762113266,,Bø fv. 312,,60.6260410,6.3237710,,,0,
762113267,,Bømovegen Viljarhuset,,60.6369780,6.4736510,,,0,
762113268,,Bøndenes Hus,,60.6282810,6.4185620,,,0,
762113269,,Båbrekko nedre,,60.6323280,6.4346790,,,0,
762113270,,Dalsleitet,,60.5989950,6.5559970,,,0,
762113271,,Dalsleitet,,60.5985450,6.5564510,,,0,
762113272,,Dalsleitet,,60.5990260,6.5567800,,,0,
762113273,,Djukastein fv. 312,,60.6235850,6.3271560,,,0,
762113274,,Djukastein fv. 312,,60.6234470,6.3271120,,,0,
762113275,,Engjalandsvegen kryss,,60.7843510,6.4793600,,,0,
762113276,,Engjalandsvegen kryss,,60.7844010,6.4791910,,,0,
762113277,,Evanger,,60.6476550,6.1100480,,,0,
762113278,,Evanger,,60.6472700,6.1109600,,,0,
762113279,,Esso Hardangervegen,,60.6292500,6.4329120,,,0,
762113280,,Fengselstomta,,60.6294820,6.4155950,,,0,
762113281,,Fennavegen 276,,60.6072850,6.5716880,,,0,
762113282,,Fennavegen 276,,60.6073840,6.5712230,,,0,
762113283,,Fennavegen 373,,60.6052820,6.5866380,,,0,
762113284,,Fennavegen 373,,60.6053430,6.5861760,,,0,
762113285,,Fennavegen 458,,60.6089670,6.5843160,,,0,
762113286,,Fennavegen 458,,60.6089820,6.5841500,,,0,
762113287,,Finne burettslag,,60.6282390,6.3954520,,,0,
762113288,,Finnesvegen,,60.6271930,6.3952440,,,0,
762113289,,Fjose kryss,,60.6479840,6.4938300,,,0,
762113290,,Fjose kryss,,60.6477170,6.4944180,,,0,
762113291,,Flatekvål kryss,,60.6615100,6.4363840,,,0,
762113292,,Flatekvål kryss,,60.6609840,6.4359500,,,0,
762113293,,Flisram kryss,,60.8298990,6.4620480,,,0,
762113294,,Flisram kryss,,60.8297620,6.4618200,,,0,
762113295,,Fredheim,,60.6291080,6.4306560,,,0,
762113296,,Fylkesgrense rv. 13,,60.9244690,6.4468840,,,0,
762113297,,Fylkesgrense rv. 13,,60.9243390,6.4466730,,,0,
762113298,,Giljarhus kryss,,60.8054160,6.6569250,,,0,
762113299,,Giljarhus kryss,,60.8066900,6.6625680,,,0,
762113300,,Gjernes,,60.6166650,6.4207700,,,0,
762113301,,Gjernes skule,,60.6159520,6.4206810,,,0,
762113302,,Grauo kryss,,60.6465110,6.5106480,,,0,
762113303,,Grauo kryss,,60.6464230,6.5108010,,,0,
762113304,,Gullfjordungsvegen aust,,60.6294140,6.4073530,,,0,
762113305,,Gullfjordungsvegen vest,,60.6282690,6.3997650,,,0,
762113306,,Hagen,,60.8273580,6.4634820,,,0,
762113308,,Hamrane,,60.6301650,6.3989910,,,0,
762113309,,Holmen,,60.8442990,6.7249270,,,0,
762113310,,Holmen,,60.8441540,6.7249000,,,0,
762113311,,Hotell Jarl,,60.6291080,6.4274010,,,0,
762113312,,Istadmyrane nord,,60.6038700,6.5584600,,,0,
762113313,,Istadmyrane sør,,60.6027110,6.5608320,,,0,
762113314,,Jeraldstveiti,,60.5488240,6.4696600,,,0,
762113315,,Jeraldstveiti,,60.5483890,6.4694030,,,0,
762113316,,Kløve skule,,60.6659580,6.5334020,,,0,
762113317,,Kløve skule,,60.6663700,6.5338650,,,0,
762113318,,Kvernavegen,,60.6304970,6.4012500,,,0,
762113319,,Kvåle E16,,60.6198650,6.3761640,,,0,
762113320,,Kyrkjeflaten,,60.6311150,6.4098680,,,0,
762113321,,Langebrua,,60.6290050,6.4272260,,,0,
762113322,,Lekvebakken,,60.6322900,6.4181130,,,0,
762113323,,Lemme,,60.6785350,6.5159750,,,0,
762113324,,Litletun kryss,,60.7923770,6.5362720,,,0,
762113325,,Litletun kryss,,60.7924270,6.5379220,,,0,
762113326,,Lund,,60.7754140,6.4286470,,,0,
762113327,,Løn,,60.7990910,6.5979790,,,0,
762113328,,Løn,,60.7991710,6.5994800,,,0,
762113329,,Mega,,60.6295470,6.4241480,,,0,
762113330,,Mega,,60.6294710,6.4243000,,,0,
762113331,,Meringi kryss,,60.6686860,6.5532580,,,0,
762113332,,Meringi kryss,,60.6689410,6.5544480,,,0,
762113333,,Myklebust,,60.6995280,6.4755420,,,0,
762113334,,Myklebust,,60.6995470,6.4757790,,,0,
762113335,,Mølster kryss,,60.6410100,6.4306410,,,0,
762113336,,Mølster kryss,,60.6409800,6.4309540,,,0,
762113337,,Mønshaugen,,60.6288380,6.5292360,,,0,
762113338,,Mønshaugen rv. 13,,60.6275440,6.5283290,,,0,
762113339,,Mønshaugen rv. 13,,60.6258770,6.5289510,,,0,
762113340,,Narheim snuplass,,60.5927930,6.1991870,,,0,
762113341,,Nedkvitneveg kryss E16,,60.6546130,6.4369140,,,0,
762113342,,Nesheim rv. 13,,60.8132860,6.4746560,,,0,
762113343,,Nesheim rv. 13,,60.8133960,6.4748680,,,0,
762113344,,Nesheimsfjell kryss,,60.7309420,6.1364470,,,0,
762113345,,Nesheimsfjell kryss,,60.7309070,6.1365420,,,0,
762113346,,Nyestølen,,60.8679850,6.4964210,,,0,
762113347,,Nyestølen,,60.8680690,6.4966720,,,0,
762113348,,Opeland kryss,,60.6111070,6.5508590,,,0,
762113349,,Opeland kryss,,60.6111490,6.5506920,,,0,
762113350,,Opelandshaugen,,60.6170430,6.5462780,,,0,
762113351,,Opelandsvegen skiferbrot,,60.6252820,6.5372230,,,0,
762113352,,Oppheim butikk,,60.7914890,6.5731510,,,0,
762113353,,Oppheim butikk,,60.7917980,6.5743770,,,0,
762113354,,Oppheim Vestbygda,,60.6449550,6.2221940,,,0,
762113355,,Osavegen vest,,60.6311910,6.4118920,,,0,
762113356,,Palmafossen,,60.6352040,6.4663100,,,0,
762113357,,Palmafossen Kiwi,,60.6360700,6.4660770,,,0,
762113358,,Palmafossen Liavegen,,60.6356120,6.4646690,,,0,
762113359,,Palmafossen skule,,60.6372830,6.4702080,,,0,
762113360,,Palmafossen skule,,60.6373370,6.4711360,,,0,
762113361,,Palmafossen vest,,60.6362610,6.4642330,,,0,
762113362,,Raundalen gamle skule,,60.6803550,6.5830300,,,0,
762113363,,Raundalen gamle skule,,60.6799200,6.5838500,,,0,
762113364,,Reime gamle skule,,60.6787990,6.7514930,,,0,
762113365,,Rekve fv. 312,,60.6273190,6.3054890,,,0,
762113366,,Rekve fv. 312,,60.6273310,6.3061090,,,0,
762113367,,Ringheimsvegen 01,,60.6294860,6.4190870,,,0,
762113368,,Rjodo kryss,,60.5734830,6.4657970,,,0,
762113369,,Rjodo kryss,,60.5733910,6.4656770,,,0,
762113370,,Rogne vgs.,,60.6323280,6.4229020,,,0,
762113371,,Rognebakke,,60.6016120,6.4420690,,,0,
762113372,,Rognebakke,,60.6016010,6.4419240,,,0,
762113373,,Rognsbakken,,60.6317180,6.4211580,,,0,
762113374,,Rognshagen,,60.6349370,6.4320210,,,0,
762113375,,Rognshagen kryss,,60.6336820,6.4279510,,,0,
762113376,,Rognshagen kryss,,60.6335180,6.4279090,,,0,
762113377,,Rong snuplass,,60.5161740,6.4774020,,,0,
762113378,,Russarvegen,,60.6197550,6.4263730,,,0,
762113379,,Rødno kryss,,60.7705690,6.4879360,,,0,
762113380,,Rødno kryss,,60.7704430,6.4883310,,,0,
762113381,,Saue fv. 311,,60.6189160,6.2831740,,,0,
762113382,,Saue fv. 311,,60.6188580,6.2829960,,,0,
762113383,,Seim kryss fv. 314,,60.6289100,6.2596560,,,0,
762113384,,Seim kryss fv. 314,,60.6287840,6.2595940,,,0,
762113385,,Seimsbardet,,60.6264990,6.3897410,,,0,
762113386,,Seimshagen,,60.6258580,6.3863370,,,0,
762113387,,Seimshagen nord,,60.6272510,6.3877420,,,0,
762113388,,Seimshagen sør,,60.6255760,6.3873660,,,0,
762113389,,Selheim kryss,,60.6552850,6.5348410,,,0,
762113390,,Selheim kryss,,60.6555330,6.5355170,,,0,
762113391,,Sivlesøy,,60.8397710,6.6994280,,,0,
762113392,,Sivlesøy,,60.8397250,6.6998910,,,0,
762113393,,Sivlevegen aust,,60.6292380,6.3933230,,,0,
762113394,,Sivlevegen vest,,60.6287500,6.3898340,,,0,
762113395,,Skjerpe,,60.6556930,6.4257190,,,0,
762113396,,Skjerpe snuplass,,60.6575780,6.4237750,,,0,
